question_id,question_filename,question_grade,question_term,question_unit,question_topic,question_topic_name,question_type1,question_type2,question_condition,question_step,question_sector1,question_sector2,question_difficulty,question_contents,figure_text,question_text,source,label
00041_60819,M1_1_01_00041_60819.png,M1,1,01,7101025,최대공약수와 최소공배수의 성질,선택형,2,0,기본,이해,수와 연산,2,0,,다음 중 옳지 않은  것은? ①$8$과 $13$은 서로소이다. ②모든 소수는 홀수이다. ③$1$은 모든 자연수의 약수이다. ④$24$의 약수의 개수는 $8$개이다. ⑤소수는 약수가 $2$개뿐인 자연수이다.,111.수학 과목 문제생성 데이터,validation
00041_60893,M1_1_01_00041_60893.png,M1,1,01,7101035,시간에 대한 최소공배수의 활용,단답형,2,0,실생활응용,문제해결,수와 연산,3,0,,"어느 버스 정류장에서 서로 다른 번호의 버스 두 대가 각각 $8$분, $6$분 간격으로 출발한다. 오전 $5$시에 두 버스가 동시에 출발하였을 때, 그 이후에 처음으로 다시 동시에 출발하는 시각을 구하려고 한다. 다음 $\\square$ 안에 알맞은 수를 써넣어라.  (1) $8$분마다 출발하는 버스의 시각  <table border> <tbody>   <tr>     <td>오전 $5$시<br></td>     <td>$8$분<br>$\\square$분<br>$\\square$분<br>$\\square$분<br>$\\vdots$</td>   </tr> </tbody> </table>   (2) $6$분마다 출발하는 버스의 시각  <table border> <tbody>   <tr>     <td>오전 $5$시<br></td>     <td>$6$분<br>$\\square$분<br>$\\square$분<br>$\\square$분<br>$\\vdots$</td>   </tr> </tbody> </table>   (3) 이 두 버스는 $8$과 $6$의 최소공배수인 $\\square$분마다 동시에 출발하므로 두 버스가 처음으로 다시 동시에 출발하는 시각은 오전 $5$시 $\\square$분이다.",111.수학 과목 문제생성 데이터,validation
00041_60894,M1_1_01_00041_60894.png,M1,1,01,7101030,도형에 대한 최대공약수의 활용,단답형,2,0,실생활응용,문제해결,수와 연산,2,0,,"가로의 길이가 $ 120 \\mathrm{~cm} $, 세로의 길이가 $ 96 \\mathrm{~cm} $인 직사각형 모양의 마당이 있다. 남는 부분이 없이 가능한 한 큰 정사각형 모양의 보도블록을 놓으려고 한다. 다음 물음에 답하여라.  (1) 보도 블록의 한 변의 길이를 구하여라.  (2) 필요한 보도 블록의 개수를 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_60943,M1_1_01_00041_60943.png,M1,1,01,7101002,곱을 거듭제곱으로 나타내기,단답형,2,0,기본,이해,수와 연산,2,0,,"$ 2 \\times 2 \\times 3 \\times 3 \\times 3 \\times 5 \\times 5 \\times 5 \\times 5=2^{a} \\times 3^{b} \\times 5^{c} $ 일 때, $a+b‒c$ 의 값을 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_60952,M1_1_01_00041_60952.png,M1,1,01,7101008,제곱이 되는 수 만들기,선택형,2,0,기본,이해,수와 연산,2,0,,$540$에 가능한 한 작은 자연수를 곱하여 어떤 자연수의 제곱이 되게 하려고 한다. 어떤 수를 곱하면 되는가? ①$5$ ②$6$ ③$10$ ④$15$ ⑤$16$,111.수학 과목 문제생성 데이터,validation
00041_60956,M1_1_01_00041_60956.png,M1,1,01,7101016,최대공약수를 이용하여 공약수 구하기,선택형,2,0,기본,이해,수와 연산,2,0,,"다음 중 두 자연수 $60, 90$의 공약수가 아닌 것은? (1) $1$ (2) $ 3^{2} $ (3) $ 2 \\times 3 $ (4) $ 3 \\times 5 $ (5) $ 2 \\times 3 \\times 5 $",111.수학 과목 문제생성 데이터,validation
00041_60967,M1_1_01_00041_60967.png,M1,1,01,7101038,최대공약수와 최소공배수의 관계,선택형,2,0,기본,이해,수와 연산,3,0,,"두 자연수 $ A, B $ 의 최대공약수는 6 이고 최소공배수는 12 일 때, $ A \\times B $ 의 값은? ①$30$ ②$36$ ③$42$ ④$48$ ⑤$72$",111.수학 과목 문제생성 데이터,validation
00041_61019,M1_1_01_00041_61019.png,M1,1,01,7101009,소인수분해를 이용하여 약수 구하기,선택형,2,0,기본,이해,수와 연산,2,0,,$700$의 약수가  아닌 것은? ① $ 2^{2} $  ② $ 5^{2} \\times 7 $  ③ $ 2^{2} \\times 5 \\times 7 $ ④ $ 2^{2} \\times 5^{2} $  ⑤ $ 2^{3} \\times 7 $,111.수학 과목 문제생성 데이터,validation
00041_61033,M1_1_01_00041_61033.png,M1,1,01,7101001,소수와 합성수,선택형,2,1,기본,이해,수와 연산,3,0,,다음 중 소수인 것을 모두 고르면? (정답 $2$개)  ①$1$ ②$2$ ③$17$ ④$21$ ⑤$39$,111.수학 과목 문제생성 데이터,validation
00041_62734,M1_1_01_00041_62734.png,M1,1,01,7101004,소인수분해하기,단답형,2,0,기본,계산,수와 연산,2,0,,다음 수를 소인수분해하여라. (1) $56$ (2) $128$ (3) $144$ (4) $216$ (5) $289$ (6) $300$,111.수학 과목 문제생성 데이터,validation
00041_62738,M1_1_01_00041_62738.png,M1,1,01,7101010,소인수분해를 이용하여 약수의 개수 구하기,단답형,2,0,기본,이해,수와 연산,2,0,,다음 수의 약수의 개수를 구하여라. (1) $ 2 \\times 3^{2} $ (2) $ 2 \\times 3 \\times 7 $ (3) $ 2^{2} \\times 3^{2} \\times 5^{2} $ (4) $ 5^{6} $ (5) $200$ (6) $270$,111.수학 과목 문제생성 데이터,validation
00041_62758,M1_1_01_00041_62758.png,M1,1,01,7101003,수를 거듭제곱으로 나타내기,단답형,2,0,기본,이해,수와 연산,2,0,,$ 7^{297} $의 일의 자리의 숫자를 구하여라.,111.수학 과목 문제생성 데이터,validation
00041_62762,M1_1_01_00041_62762.png,M1,1,01,7101008,제곱이 되는 수 만들기,단답형,2,0,기본,이해,수와 연산,2,0,,"$252$를 가능한 한 작은 자연수로 나누어 어떤 자연수의 제곱이 되게 하려고 한다. 이때, 나누어야 하는 가장 작은 자연수를 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_62768,M1_1_01_00041_62768.png,M1,1,01,7101010,소인수분해를 이용하여 약수의 개수 구하기,선택형,2,0,기본,이해,수와 연산,2,0,,다음 중 126의 약수의 개수와 같지 않은 것은? ①$60$ ②$72$ ③$96$ ④$294$ ⑤$1225$,111.수학 과목 문제생성 데이터,validation
00041_62771,M1_1_01_00041_62771.png,M1,1,01,7101010,소인수분해를 이용하여 약수의 개수 구하기,단답형,2,0,기본,이해,수와 연산,2,0,,$ \\frac{200}{n} $을 자연수가 되게 하는 자연수 $n$의 개수를 구하여라.,111.수학 과목 문제생성 데이터,validation
00041_62790,M1_1_01_00041_62790.png,M1,1,01,7101039,최대공약수가 주어질 때 두 자연수 구하기,단답형,2,0,기본,이해,수와 연산,2,0,,"두 자연수 $A, B$의 최대공약수는 $16$, 최소공배수는 $64$일 때, 두 수의 차를 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_62805,M1_1_01_00041_62805.png,M1,1,01,7101037,분수를 자연수로 만들기(2)-A/B꼴,단답형,2,0,기본,이해,수와 연산,2,0,,"$ 5 \\frac{5}{6}, \\frac{10}{21}, \\frac{25}{42} $ 의 어느 것에 곱해도 자연수가 되는 가장 작은 분수를 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_63362,M1_1_01_00041_63362.png,M1,1,01,7101003,수를 거듭제곱으로 나타내기,선택형,2,0,기본,계산,수와 연산,2,0,,다음 중 가장 큰 수는?① $ 2^{4} $ ② $ 3^{3} $ ③ 20 ④ $ 4^{2} $ ⑤ $ 5^{2} $,111.수학 과목 문제생성 데이터,validation
00041_63367,M1_1_01_00041_63367.png,M1,1,01,7101003,수를 거듭제곱으로 나타내기,단답형,2,0,기본,이해,수와 연산,2,0,,"$ 2^{4}=a, 3^{b}=243 $ 을 만족하는 자연수 $ a, b $ 에 대하여 $ a+b $ 의 값을 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_63383,M1_1_01_00041_63383.png,M1,1,01,7101008,제곱이 되는 수 만들기,선택형,2,0,기본,이해,수와 연산,2,0,,"$240$을 가능한 한 작은 자연수 $a$로 나누어 어떤 자연수 $b$의 제곱이 되도록 할 때, $a+b$의 값은?  ①$15$ ②$17$ ③$19$ ④$21$ ⑤$23$",111.수학 과목 문제생성 데이터,validation
00041_63422,M1_1_01_00041_63422.png,M1,1,01,7101031,숫자에 대한 최소공배수의 활용(자연수로 나누기),선택형,2,0,기본,이해,수와 연산,2,0,,"$7$로 나누면 $5$가 남고, $5$로 나누면 $3$이 남는 자연수 중에서 가장 작은 세 자리의 수는? ①$101$ ②$102$ ③$103$ ④$104⑤105$",111.수학 과목 문제생성 데이터,validation
00041_63430,M1_1_01_00041_63430.png,M1,1,01,7101022,최소공배수를 이용하여 공배수 구하기,단답형,2,0,기본,이해,수와 연산,2,0,,"$400$ 이하의 자연수 중에서 세 수 $ 2^{3}, 2 \\times 3^{2} ,24$의 공배수의 개수를 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_63434,M1_1_01_00041_63434.png,M1,1,01,7101020,최소공배수 구하기,단답형,2,0,기본,이해,수와 연산,2,0,,"두 수 $ 3^{x} \\times 5^{3}, 3^{2} \\times 5^{y} \\times 7 $ 의 최소공배수가 $ 3^{3} \\times 5^{4} \\times 7 $ 일 때, $ x+y $ 의 값을 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_63439,M1_1_01_00041_63439.png,M1,1,01,7101028,"개수,횟수,명수에 대한 최대공약수의 활용(일정한 양을 가능한 한 많은 사람에게 나누어주기)",선택형,2,0,실생활응용,이해,수와 연산,2,0,,"사과 $90$개, 배 $135$개, 귤 $75$개를 되도록 많은 학생들에게 똑같이 나누어 주려고 한다. 한 학생이 받을 수 있는 배는 몇 개인가? ①$6$개 ②$7$개 ③$8$개 ④$9$개 ⑤$10$개",111.수학 과목 문제생성 데이터,validation
00041_63441,M1_1_01_00041_63441.png,M1,1,01,7101034,도형에 대한 최소공배수의 활용,단답형,2,0,실생활응용,문제해결,수와 연산,2,0,,"가로의 길이, 세로의 길이, 높이가 각각 $ 20 \\mathrm{~cm}, 8 \\mathrm{~cm}, 6 \\mathrm{~cm} $ 인 직육면체 모양의 벽돌을 모두 같은 방향으로 쌓아서 가장 작은 정육면체 모양을 민 들려고 한다. 한 모서리의 길이와 필요한 벽돌의 수를 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_63470,M1_1_01_00041_63470.png,M1,1,01,7101022,최소공배수를 이용하여 공배수 구하기,단답형,1,0,기본,이해,수와 연산,2,0,,"두 자연수 $ a, b $ 의 최소공배수가 $8$ 일 때, 다음 <보기> 중 $ a, b $의 공배수인 것을 모두 찾아라.  <보기>$12, 16, 28, 40, 64, 102$",111.수학 과목 문제생성 데이터,validation
00041_63502,M1_1_01_00041_63502.png,M1,1,01,7101028,"개수,횟수,명수에 대한 최대공약수의 활용(일정한 양을 가능한 한 많은 사람에게 나누어주기)",선택형,2,0,실생활응용,문제해결,수와 연산,2,0,,"식목일을 맞이하여 학교 담장을 정비하려고 한다. 학생들에게 무궁화 $52$그루, 장미 $39$그루, 진달래 $78$그루의 묘목을 가능한 한 많은 학생들에게 똑같이 나누어 주었다. 이때, 한 학생이 세 종류의 묘목을 각각 몇 그루씩 받았는가? ①무궁화 : $3$그루, 장미 : $4$그루, 진달래 : $6$그루 ②무궁화 : $4$그루, 장미 : $3$그루, 진달래 : $6$그루 ③무궁화 : $4$그루, 장미 : $6$그루, 진달래 : $3$그루 ④무궁화 : $6$그루, 장미 : $3$그루, 진달래 : $4$그루 ⑤무궁화 : $6$그루, 장미 : $4$그루, 진달래 : $3$그루",111.수학 과목 문제생성 데이터,validation
00041_63505,M1_1_01_00041_63505.png,M1,1,01,7101027,숫자에 관한 최대공약수의 활용(자연수로 나누기),단답형,2,0,기본,문제해결,수와 연산,2,0,,"어떤 자연수로 $93$을 나누면$ 3$이 남고, $79$를 나누면 $4$가 남고, $100$을 나누면 $5$가 부족하다고 한다. 이런 자연수 중에서 가장 큰 수를 구하여라. $\\square$",111.수학 과목 문제생성 데이터,validation
00041_63509,M1_1_01_00041_63509.png,M1,1,01,7101029,일정간격에 대한 최대공약수의 활용,단답형,2,0,실생활응용,문제해결,수와 연산,2,0,,"가로의 길이가 $120 $m, 세로의 길이가 $72$ m인 직사각형 모양의 땅의 둘레에 일정한 간격으로 나무를 심으려고 한다. 네 모퉁이에 반드시 나무를 심을 때, 최소한 몇 그루의 나무가 필요한지 구하여라.",111.수학 과목 문제생성 데이터,validation
00041_63530,M1_1_01_00041_63530.png,M1,1,01,7101036,"분수를 자연수로 만들기(1)-A/n꼴, 1/A꼴",선택형,2,0,기본,이해,수와 연산,2,0,,"다음 중 두 수 $ \\frac{24}{a}, \\frac{40}{a} $이 자연수가 되는 $a$의 값으로 적당하지 않은 것은?  ① $1$ ② $2$ ③ $4$ ④ $8$ ⑤ $16$",111.수학 과목 문제생성 데이터,validation
00041_63891,M1_1_01_00041_63891.png,M1,1,01,7101033,톱니바퀴에 대한 최소공배수의 활용,선택형,2,0,실생활응용,문제해결,수와 연산,2,0,,"톱니의 수가 각각 $105$개, $70$개, $42$개인 세 톱니바퀴 $A, B, C$ 가 있다. $A$는 $B$와, $B$는 $C$와 맞물려 있고 $A$와 $C$는 맞물려 있지 않을 때, 세 톱니바퀴가 회전하기 시작하여 처음으로 다시 같은 톱니에서 맞물리려면 $A$가 두 번 회전할 때, $C$는 몇 번 회전해야 하는가? ①$4$번 ②$5$번 ③$6$번 ④$7$번 ⑤$8$번",111.수학 과목 문제생성 데이터,validation
00041_63907,M1_1_01_00041_63907.png,M1,1,01,7101001,소수와 합성수,선택형,2,1,기본,이해,수와 연산,2,0,,다음 중 옳은 것을 모두 고르면? (정답 $2$개) ①소수의 약수는 $2$개이다. ②가장 작은 소수는 $2$이다. ③$5$보다 작은 소수는 $3$개이다. ④$5$의 배수 중 소수는 존재하지 않는다. ⑤소수가 아닌 자연수의 약수는 $3$개 이상이다.,111.수학 과목 문제생성 데이터,validation
00041_63934,M1_1_01_00041_63934.png,M1,1,01,7101035,시간에 대한 최소공배수의 활용,단답형,1,0,실생활응용,문제해결,수와 연산,2,0,,"다음 글을 읽고, $x$의 값을 구하여라. 초등학생 때 매년 $9$월 $9$일에만 만났었던 세 친구 A, B, C는 중학생이 되어서도 가능하면 많이 만나기로 하였다. 중학생이 되어 운동을 하는 A는 $15$일마다 한 번 쉬고, 미술을 하는 B는 $12$일마다 한번 쉬고, 중국으로 유학을 간 C는 $50$일에 한 번 한국에 들어온다. 세 친구가 중학생이 되어 만나게 되는 주기는 초등학생 때보다 오히려$ x$일 더 빨라졌다.",111.수학 과목 문제생성 데이터,validation
00042_04241,M1_1_01_00042_04241.png,M1,1,01,7101030,도형에 대한 최대공약수의 활용,단답형,2,0,실생활응용,문제해결,수와 연산,2,1,,"미영이네 학교에서는 같은 크기인 정사각형 모양의 학생 개개인의 작품을 빈틈없이 붙여서 가로 $ 120 \\mathrm{~cm} $, 세로 $ 280 \\mathrm{~cm} $인 직사각형 모양의 작품을 만들려고 한다. 학생 개개인의 작품을 가능한 크게 만들 때, 학생 작품의 한 변의 길이는 몇 $\\mathrm{cm}$로 하면 되겠는가? 또, 학생 작품은 모두 몇 개가 필요한가?",111.수학 과목 문제생성 데이터,validation
00042_04246,M1_1_01_00042_04246.png,M1,1,01,7101030,도형에 대한 최대공약수의 활용,단답형,2,0,실생활응용,문제해결,수와 연산,2,0,,"가로의 길이가 $ 108 \\mathrm{~cm} $, 세로의 길이가 $ 96 \\mathrm{~cm} $ 인 직사각형 모양의 사진이 있다. 이 사진을 크기가 같은 정사각형 모양의 조각으로 나누어 그림맞추 기 퍼즐을 만들려고 한다. 정사각형 모양의 조각을 되도록 크게 하려면 한 변의 길이를 몇 $cm$로 하여야 하는가?",111.수학 과목 문제생성 데이터,validation
00042_04254,M1_1_01_00042_04254.png,M1,1,01,7101035,시간에 대한 최소공배수의 활용,단답형,2,0,실생활응용,문제해결,수와 연산,2,0,,"어떤 시에는 두 경로의 도시 관광버스가 있다. 고궁 관광버스는 $12$분 간격으로, 도심 순환관광버스는 $8$분 간격으로 시청 앞에서 출발한다고 한다. 오전 $9$시에 두 경로의 버스가 동시에 출발하였다면 그 다음에 처음으로 동시에 출발하는 시각은 몇 시 몇 분인지 구하여라.",111.수학 과목 문제생성 데이터,validation
00042_94379,M1_1_01_00042_94379.png,M1,1,01,7101001,소수와 합성수,단답형,2,0,기본,이해,수와 연산,3,0,,다음 중 소수를 모두 골라라.  <table border>   <tbody>     <tr>       <td rowspan=3 colspan=3> $1   3  9  15  23  41  54  130$  </td>     </tr>        </tbody> </table>,111.수학 과목 문제생성 데이터,validation
00042_94398,M1_1_01_00042_94398.png,M1,1,01,7101017,서로소,단답형,2,0,기본,계산,수와 연산,3,0,,"다음 중 두 수가 서로소인 것은 '$ 0 $'를, 서로소가 아닌 것은 '$ x $'를 ( ) 안에 써넣어라. ⑴ 3,9 ( )⑵ 12,25 ( )⑶ 30,42 ( )⑷ 32,35 ( )",111.수학 과목 문제생성 데이터,validation
00042_95861,M1_1_01_00042_95861.png,M1,1,01,7101015,최대공약수 구하기,단답형,2,0,기본,계산,수와 연산,2,0,,"다음 수들의 최대공약수를 소인수의 곱으로 나타내어라. ① $ 2^{2} \\times 5^{3} \\times 7^{3}, 2^{2} \\times 3^{2} \\times 5 $ ② $ 3^{2} \\times 5^{2} \\times 7^{2}, 2 \\times 5^{2} \\times 7 $ ③ $ 3^{3} \\times 7^{2},  2 \\times 3^{3} \\times 5 \\times 7^{2} $ ④ $ 2^{2} \\times 3 \\times 7^{2}, 2^{2} \\times 3 \\times 5^{2}, 2^{3} \\times 5^{3} \\times 7 $ ⑤ $ 2 \\times 3^{4} \\times 5^{2} \\times 7^{2},  2 \\times 3^{2} \\times 5,2^{3} \\times 5^{2} \\times 7^{3} $",111.수학 과목 문제생성 데이터,validation
00043_00679,M1_1_01_00043_00679.png,M1,1,01,7101002,곱을 거듭제곱으로 나타내기,단답형,2,0,기본,계산,수와 연산,3,0,,$7 \\times 7 \\times 7 \\times 11 \\times 11 \\times 11$,111.수학 과목 문제생성 데이터,validation
00043_00738,M1_1_01_00043_00738.png,M1,1,01,7101027,숫자에 관한 최대공약수의 활용(자연수로 나누기),단답형,2,0,기본,문제해결,수와 연산,2,0,,"어떤 자연수로 $ 72 $를 나누어도, $ 150 $을 나누어도 나누어떨어진다고 한다. 이러한 수 중 가장 큰 수를 구하여라.",111.수학 과목 문제생성 데이터,validation
00043_00886,M1_1_01_00043_00886.png,M1,1,01,7101001,소수와 합성수,단답형,1,0,기본,이해,수와 연산,3,0,,"다음 수 중에서 소수인 것을 모두 찾아라. $ 1,13,17,27,51,55,59 $",111.수학 과목 문제생성 데이터,validation
00043_00889,M1_1_01_00043_00889.png,M1,1,01,7101001,소수와 합성수,단답형,2,0,기본,추론,수와 연산,2,0,,"자연수 $a$보다 작거나 같은 소수가 $4$개일 때, $a$가 될 수 있는 수의 개수를 구하여라.",111.수학 과목 문제생성 데이터,validation
00043_00948,M1_1_01_00043_00948.png,M1,1,01,7101011,약수의 개수가 주어졌을 때,선택형,2,0,기본,계산,수와 연산,2,0,,"$ 8 \\times 5^{2} \\times 11^{x} $ 의 약수의 개수가 $36$ 일 때, 자연수 $ x $ 의 값은? ①$1$ ②$2$ ③$3$ ④$4$ ⑤$5$",111.수학 과목 문제생성 데이터,validation
00043_00952,M1_1_01_00043_00952.png,M1,1,01,7101011,약수의 개수가 주어졌을 때,선택형,2,0,기본,이해,수와 연산,2,0,,"자연수 $ 2^{5} \\times $ 믜 약수의 개수가 $18$ 일 때, 다음 중 $\\square$ 안에 들어갈 수 있는 수는?①$3$ ②$6$ ③$8 ④9$ ⑤$27$",111.수학 과목 문제생성 데이터,validation
00043_00957,M1_1_01_00043_00957.png,M1,1,01,7101010,소인수분해를 이용하여 약수의 개수 구하기,단답형,2,0,기본,문제해결,수와 연산,1,0,,$18$의 배수이면서 어떤 자연수의 제곱인 수 중에서 두 번째로 작은 수의 약수의 개수를 구하여라.,111.수학 과목 문제생성 데이터,validation
00043_00981,M1_1_01_00043_00981.png,M1,1,01,7101028,"개수,횟수,명수에 대한 최대공약수의 활용(일정한 양을 가능한 한 많은 사람에게 나누어주기)",선택형,2,0,실생활응용,문제해결,수와 연산,2,0,,"한 개에 $600$원인 참외 $24$개, 한 개에  $800$원인 사과 $30$개, 한 개에 $500$원인 바나나 $48$개를 세트로 판매하려고 한다. 각 세트에 들어 있는 참외, 사과, 바나나의 개수는 각각 같게 하고, 세트를 가능한 한 많이 만들려고 할 때, 한 세트의 가격은? ① $10000$ 원 ② $10400$원 ③ $12000$원 ④ $12400$ 원 ⑤ $14000$ 원",111.수학 과목 문제생성 데이터,validation
00043_00982,M1_1_01_00043_00982.png,M1,1,01,7101030,도형에 대한 최대공약수의 활용,선택형,1,0,실생활응용,문제해결,수와 연산,2,0,밑면은 가로의 길이 64 cm이고 세로의 길이 48 cm인 직사각형이고 높이가 96 cm인 직육면체의 앞면 좌측 아래 내부에 바닥면과 앞면과 옆면의 3개를 공유하고 있는 작은 정육면체가 들어 있는 입체도형,"같은 크기의 정육면체 모양의 나무 토막을 빈틈없이 빻아서 그림과 같이 가로, 세로의 길이가 각각 $ 64 \\mathrm{~cm}, 48 \\mathrm{~cm} $, 높이가 $ 96 \\mathrm{~cm} $ 인 직육면체를 만들려고 한다. 필요한 나무 토막의 최소 개수는? ①$68$ ②$72$ ③$76$ ④$80$ ⑤$84$",111.수학 과목 문제생성 데이터,validation
00043_01031,M1_1_01_00043_01031.png,M1,1,01,7101031,숫자에 대한 최소공배수의 활용(자연수로 나누기),단답형,2,0,기본,문제해결,수와 연산,2,0,,"$6,10,12$로 나누면 모두 $3$이 부족한 자연수 중에서 $400$에 가장 가까운 수를 구하여라.",111.수학 과목 문제생성 데이터,validation
00043_01051,M1_1_01_00043_01051.png,M1,1,01,7101043, 최소공배수가 주어질 때 두 자연수 구하기,선택형,2,0,기본,문제해결,수와 연산,2,0,,"최대공약수가$ 8$, 최소공배수가 $80$인 두 자연수의 합이 $56$ 또는 $ k $ 일 때, $ k $의 값은? ①$36$ ②$48$ ③$56$ ④$64$ ⑤$88$",111.수학 과목 문제생성 데이터,validation
00043_01053,M1_1_01_00043_01053.png,M1,1,01,7101038,최대공약수와 최소공배수의 관계,선택형,2,0,기본,문제해결,수와 연산,3,0,,"두 수의 곱이 $2^4×3^5×7^4$이고 최대공약수가 $2×3^2×7$일 때, 두 수의 최소공배수는? ① $2×3×7$ ② $2×3^3×7^2$ ③ $2^2×3^2×7^2$ ④$2^3×3^3×7^3$ ⑤$2^3×3^2×7^3$",111.수학 과목 문제생성 데이터,validation
00043_01059,M1_1_01_00043_01059.png,M1,1,01,7101035,시간에 대한 최소공배수의 활용,선택형,2,0,실생활응용,문제해결,수와 연산,2,0,,$5$일마다 한 번씩 열리는 장이 $3$월 $8$일 일요일에 섰다. 그 해 $7$월 중에 일요일에 장이 서는 날은 언제인가? ①$7$월 $5$일 ②$7$월 $12$일 ③$7$월 $19$일 ④$7$월 $26$일 ⑤$7$월 $27$일,111.수학 과목 문제생성 데이터,validation
00043_02728,M1_1_01_00043_02728.png,M1,1,01,7101001,소수와 합성수,선택형,2,0,기본,이해,수와 연산,2,0,,다음 중 소수에 대한 설명으로 옳은 것은? ①모든 소수는 홀수이다. ②소수의 약수는 $2$개이다. ③가장 작은 소수는 $1$이다. ④$1$과 $10$ 사이의 소수는 $5$개이다. ⑤소수가 아닌 자연수는 합성수이다.,111.수학 과목 문제생성 데이터,validation
